PROVINCIE;BEVOEGD GEZAG NUMMER;BRIN NUMMER;VESTIGINGSNUMMER;VESTIGINGSNAAM;STRAATNAAM;HUISNUMMER-TOEVOEGING;POSTCODE;PLAATSNAAM;GEMEENTENUMMER;GEMEENTENAAM;DENOMINATIE;TELEFOONNUMMER;INTERNETADRES;ONDERWIJSSTRUCTUUR;STRAATNAAM CORRESPONDENTIEADRES;HUISNUMMER-TOEVOEGING CORRESPONDENTIEADRES;POSTCODE CORRESPONDENTIEADRES;PLAATSNAAM CORRESPONDENTIEADRES;NODAAL GEBIED CODE;NODAAL GEBIED NAAM;RPA-GEBIED CODE;RPA-GEBIED NAAM;WGR-GEBIED CODE;WGR-GEBIED NAAM;COROPGEBIED CODE;COROPGEBIED NAAM;ONDERWIJSGEBIED CODE;ONDERWIJSGEBIED NAAM;RMC-REGIO CODE;RMC-REGIO NAAM
Noord-Brabant;41211;20JX;20JX11;OMO Scholengroep Helmond, Praktijkschool Helmond;Generaal Snijdersstraat;51;5703 GR;HELMOND;0794;HELMOND;Rooms-Katholiek;0492505360;www.praktijkschoolhelmond.nl;PRO;Postbus;574;5000 AN;TILBURG;74;Helmond;28;Zuidoost-Brabant;37;Zuidoost-Brabant;36;Zuidoost-Noord-Brabant;22;Zuidoost-Noord-Brabant;37;Zuidoost-Brabant
Noord-Brabant;41211;20ST;20ST00;Sint-Janslyceum School voor Gymnasium Atheneum Havo en Mavo;Sweelinckplein;3;5216 EG;'S-HERTOGENBOSCH;0796;S HERTOGENBOSCH;Rooms-Katholiek;0736154780;www.sjl.nl;MAVO/HAVO/VWO;Postbus;574;5000 AN;TILBURG;69;'s-Hertogenbosch;27;Noordoost-Brabant;36;Noordoost-Brabant;35;Noordoost-Noord-Brabant;12;Noord-Noord-Brabant;36;Noord-Oost-Brabant
Noord-Brabant;41211;20SY;20SY00;Jeroen Bosch College Scholengemeenschap voor Vwo Havo en Mavo;Rompertsebaan;63;5231 GT;'S-HERTOGENBOSCH;0796;S HERTOGENBOSCH;Rooms-Katholiek;0736412350;www.jbc.nl;MAVO/HAVO/VWO;Postbus;574;5000 AN;TILBURG;69;'s-Hertogenbosch;27;Noordoost-Brabant;36;Noordoost-Brabant;35;Noordoost-Noord-Brabant;12;Noord-Noord-Brabant;36;Noord-Oost-Brabant
Noord-Brabant;41211;20WI;20WI00;Maaslandcollege Scholengemeenschap voor Mavo Havo Vwo;Vianenstraat;1;5342 AJ;OSS;0828;OSS;Rooms-Katholiek;0412667070;www.maaslandcollege.nl;MAVO/HAVO/VWO;Postbus;574;5000 AN;TILBURG;72;Oss;27;Noordoost-Brabant;36;Noordoost-Brabant;35;Noordoost-Noord-Brabant;12;Noord-Noord-Brabant;36;Noord-Oost-Brabant
Noord-Brabant;41211;20ZK;20ZK00;OMO sg Tongerlo voor LYC HAVO MAVO VMBO PRO;Bovendonk;1;4707 ZH;ROOSENDAAL;1674;ROOSENDAAL;Rooms-Katholiek;0165792000;www.sgtongerlo.nl;VBO/MAVO/PRO;Postbus;574;5000 AN;TILBURG;65;Roosendaal en Nispen;25;West-Brabant;34;West-Brabant;33;West-Noord-Brabant;20;West-Noord-Brabant;34;West-Brabant
Noord-Brabant;41211;20ZK;20ZK02;OMO sg Tongerlo voor LYC HAVO MAVO VMBO PRO;Bovendonk;115;4707 ZH;ROOSENDAAL;1674;ROOSENDAAL;Rooms-Katholiek;0165792200;www.norbertusgertrudismavo.nl;VBO/MAVO/HAVO/VWO;Postbus;574;5000 AN;TILBURG;65;Roosendaal en Nispen;25;West-Brabant;34;West-Brabant;33;West-Noord-Brabant;20;West-Noord-Brabant;34;West-Brabant
Noord-Brabant;41211;20ZK;20ZK04;OMO sg Tongerlo voor LYC HAVO MAVO VMBO PRO;Lyceumlaan;10;4702 XG;ROOSENDAAL;1674;ROOSENDAAL;Rooms-Katholiek;0165792300;www.norbertusgertrudislyceum.nl;HAVO/VWO;Postbus;574;5000 AN;TILBURG;65;Roosendaal en Nispen;25;West-Brabant;34;West-Brabant;33;West-Noord-Brabant;20;West-Noord-Brabant;34;West-Brabant
Noord-Brabant;41211;20ZK;20ZK11;OMO sg Tongerlo voor LYC HAVO MAVO VMBO PRO;Vincentiusstraat;53;4701 LN;ROOSENDAAL;1674;ROOSENDAAL;Rooms-Katholiek;0165792200;www.sgtongerlo.nl;BRUGJAAR;Postbus;574;5000 AN;TILBURG;65;Roosendaal en Nispen;25;West-Brabant;34;West-Brabant;33;West-Noord-Brabant;20;West-Noord-Brabant;34;West-Brabant
Noord-Brabant;41211;21EX;21EX00;Theresialyceum voor gymnasium atheneum en havo;Prof Cobbenhagenlaan;5;5037 DA;TILBURG;0855;TILBURG;Rooms-Katholiek;0134673738;www.theresialyceum.nl;HAVO/VWO;Postbus;574;5000 AN;TILBURG;68;Tilburg;26;Midden-Brabant;35;Midden-Brabant;34;Midden-Noord-Brabant;21;Tilburg en omstreken;35;Midden-Brabant
Noord-Brabant;41211;21FV;21FV00;Sint Odulphuslyceum Scholengemeenschap voor VWO en HAVO;Noordhoekring;99;5038 GC;TILBURG;0855;TILBURG;Rooms-Katholiek;0135426652;www.odulphus.nl;HAVO/VWO;Postbus;574;5000 AN;TILBURG;68;Tilburg;26;Midden-Brabant;35;Midden-Brabant;34;Midden-Noord-Brabant;21;Tilburg en omstreken;35;Midden-Brabant
Noord-Brabant;41211;21FV;21FV01;Sint Odulphuslyceum Scholengemeenschap voor VWO en HAVO;Noordhoekring;182;5038 GG;TILBURG;0855;TILBURG;Rooms-Katholiek;0135426652;www.odulphus.nl;HAVO/VWO;Postbus;574;5000 AN;TILBURG;68;Tilburg;26;Midden-Brabant;35;Midden-Brabant;34;Midden-Noord-Brabant;21;Tilburg en omstreken;35;Midden-Brabant
Noord-Brabant;41211;21GV;21GV00;Scholengemeenschap Were Di voor gymnasium, atheneum, havo, vmbo en lwoo;Merendreef;1;5553 CC;VALKENSWAARD;0858;VALKENSWAARD;Rooms-Katholiek;0402074700;www.sgweredi.nl;VBO/MAVO/HAVO/VWO;Postbus;574;5000 AN;TILBURG;70;Eindhoven;28;Zuidoost-Brabant;37;Zuidoost-Brabant;36;Zuidoost-Noord-Brabant;22;Zuidoost-Noord-Brabant;37;Zuidoost-Brabant
Noord-Brabant;41211;21GZ;21GZ00;Kwadrant Scholengroep  RK Regionale Scholengemeenschap voor Vwo Havo en Vmbo;Mgr. Schaepmanlaan;13;5103 BB;DONGEN;0766;DONGEN;Rooms-Katholiek;0162372810;www.cambreurcollege.nl;VBO/MAVO/HAVO/VWO;Postbus;574;5000 AN;TILBURG;68;Tilburg;26;Midden-Brabant;35;Midden-Brabant;34;Midden-Noord-Brabant;21;Tilburg en omstreken;35;Midden-Brabant
Noord-Brabant;41211;21GZ;21GZ06;Kwadrant Scholengroep RK Regionale Scholengemeenschap voor VWO HAVO en VMBO;Bouwlingstraat;74;4902 AK;OOSTERHOUT NB;0826;OOSTERHOUT;Rooms-Katholiek;0162453581;www.hanze-college.nl;VBO/MAVO;Postbus;574;5000 AN;TILBURG;66;Breda;25;West-Brabant;34;West-Brabant;33;West-Noord-Brabant;20;West-Noord-Brabant;34;West-Brabant
Noord-Brabant;41211;21GZ;21GZ07;Kwadrant Scholengroep  RK Regionale Scholengemeenschap voor Vwo Havo en Vmbo;Mgr. Schaepmanlaan;2;5103 BC;DONGEN;0766;DONGEN;Rooms-Katholiek;0162315650;                                                                                ;VBO;Postbus;574;5000 AN;TILBURG;68;Tilburg;26;Midden-Brabant;35;Midden-Brabant;34;Midden-Noord-Brabant;21;Tilburg en omstreken;35;Midden-Brabant
Noord-Brabant;41211;21GZ;21GZ08;Kwadrant Scholengroep  RK Regionale Scholengemeenschap voor Vwo Havo en Vmbo;Bolkensteeg;7;5103 AA;DONGEN;0766;DONGEN;Rooms-Katholiek;0162315650;                                                                                ;VBO/MAVO;Postbus;574;5000 AN;TILBURG;68;Tilburg;26;Midden-Brabant;35;Midden-Brabant;34;Midden-Noord-Brabant;21;Tilburg en omstreken;35;Midden-Brabant
Noord-Brabant;41211;21GZ;21GZ09;Kwadrant Scholengroep  RK Regionale Scholengemeenschap voor Vwo Havo en Vmbo;Bolkensteeg;9;5103 AA;DONGEN;0766;DONGEN;Rooms-Katholiek;0162315650;                                                                                ;VBO/MAVO;Postbus;574;5000 AN;TILBURG;68;Tilburg;26;Midden-Brabant;35;Midden-Brabant;34;Midden-Noord-Brabant;21;Tilburg en omstreken;35;Midden-Brabant
Noord-Brabant;41211;23FY;23FY00;Bossche Vakschool voor Mavo Vbo Lwoo;Hervensebaan;5;5232 JL;'S-HERTOGENBOSCH;0796;S HERTOGENBOSCH;Samenwerking RK, Alg. Bijz.;0736443777;www.bosschevakschool.nl;VBO/MAVO;Postbus;574;5000 AN;TILBURG;69;'s-Hertogenbosch;27;Noordoost-Brabant;36;Noordoost-Brabant;35;Noordoost-Noord-Brabant;12;Noord-Noord-Brabant;36;Noord-Oost-Brabant
Noord-Brabant;41211;26MZ;26MZ00;Baanderherencollege Praktijkonderwijs;Baanderherenweg;2;5282 RJ;BOXTEL;0757;BOXTEL;Rooms-Katholiek;0411676924;www.bhcpraktijkonderwijs.nl;PRO;Postbus;574;5000 AN;TILBURG;69;'s-Hertogenbosch;27;Noordoost-Brabant;36;Noordoost-Brabant;35;Noordoost-Noord-Brabant;12;Noord-Noord-Brabant;36;Noord-Oost-Brabant
Noord-Brabant;41211;31LW;31LW00;De Nieuwste School voor vwo havo mavo;Sint Josephstraat;106;5017 GK;TILBURG;0855;TILBURG;Rooms-Katholiek;0135812066;www.denieuwsteschool.nl;VBO/MAVO/HAVO/VWO;Postbus;574;5000 AN;TILBURG;68;Tilburg;26;Midden-Brabant;35;Midden-Brabant;34;Midden-Noord-Brabant;21;Tilburg en omstreken;35;Midden-Brabant
Noord-Brabant;41313;17MA;17MA00;De Rijzert, school voor Praktijkonderwijs;Hedikhuizerweg;3;5222 BC;'S-HERTOGENBOSCH;0796;S HERTOGENBOSCH;Algemeen bijzonder;0736217623;www.rijzert.nl;PRO;Hedikhuizerweg;3;5222 BC;'S-HERTOGENBOSCH;69;'s-Hertogenbosch;27;Noordoost-Brabant;36;Noordoost-Brabant;35;Noordoost-Noord-Brabant;12;Noord-Noord-Brabant;36;Noord-Oost-Brabant
Noord-Brabant;41332;00NE;00NE00;Jan van Brabant College vestiging Deltaweg;Deltaweg;205;5709 AB;HELMOND;0794;HELMOND;Openbaar;0492510306;www.janvanbrabantcollege.nl;VBO/MAVO;Deltaweg;205;5709 AB;HELMOND;74;Helmond;28;Zuidoost-Brabant;37;Zuidoost-Brabant;36;Zuidoost-Noord-Brabant;22;Zuidoost-Noord-Brabant;37;Zuidoost-Brabant
Noord-Brabant;41332;00NE;00NE02;Jan van Brabant College vestiging Gasthuisstraat;Gasthuisstraat;79;5708 HJ;HELMOND;0794;HELMOND;Openbaar;          ;                                                                                ;MAVO;Deltaweg;205;5709 AB;HELMOND;74;Helmond;28;Zuidoost-Brabant;37;Zuidoost-Brabant;36;Zuidoost-Noord-Brabant;22;Zuidoost-Noord-Brabant;37;Zuidoost-Brabant
Noord-Brabant;41332;14LF;14LF00;Jan van Brabant College vestiging Molenstraat;Molenstraat;191;5701 KD;HELMOND;0794;HELMOND;Openbaar;0492522287;www.janvanbrabant.nl;MAVO/HAVO/VWO;Molenstraat;191;5701 KD;HELMOND;74;Helmond;28;Zuidoost-Brabant;37;Zuidoost-Brabant;36;Zuidoost-Noord-Brabant;22;Zuidoost-Noord-Brabant;37;Zuidoost-Brabant
Noord-Brabant;41391;02ZR;02ZR02;Het College voor Lyceum Havo Mavo Vbo Lwoo locatie Bravo College;Jan van Schoonvorststr;1;6021 BP;BUDEL;1706;CRANENDONCK;Rooms-Katholiek;0495491432;www.bravocollege.nl;VBO/MAVO;Postbus;69;6000 AB;WEERT;70;Eindhoven;30;Weert;37;Zuidoost-Brabant;36;Zuidoost-Noord-Brabant;22;Zuidoost-Noord-Brabant;37;Zuidoost-Brabant
Noord-Brabant;41391;18DD;18DD06;Scholengemeenschap Philips van Horne voor LYC HAVO MAVO VBO LWOO;Randweg-Oost;32;6021 PB;BUDEL;1706;CRANENDONCK;Rooms-Katholiek;          ;                                                                                ;BRUGJAAR;Randweg-Oost;32;6021 PB;BUDEL;70;Eindhoven;30;Weert;37;Zuidoost-Brabant;36;Zuidoost-Noord-Brabant;22;Zuidoost-Noord-Brabant;37;Zuidoost-Brabant
Noord-Brabant;41555;10LU;10LU00;Regionale Scholengemeenschap 't Rijks School voor Lyceum Havo Mavo;Burg Stulemeijerlaan;24;4611 EG;BERGEN OP ZOOM;0748;BERGEN OP ZOOM;Openbaar;0164242150;www.rsgrijks.nl;MAVO/HAVO/VWO;Burg Stulemeijerlaan;24;4611 EG;BERGEN OP ZOOM;64;Bergen op Zoom;25;West-Brabant;34;West-Brabant;33;West-Noord-Brabant;20;West-Noord-Brabant;34;West-Brabant
Noord-Brabant;41555;10LU;10LU01;Regionale Scholengemeenschap 't Rijks School voor Lyceum Havo Mavo;Rijtuigweg;20;4611 EL;BERGEN OP ZOOM;0748;BERGEN OP ZOOM;Openbaar;          ;                                                                                ;MAVO/HAVO/VWO;Rijtuigweg;20;4611 EL;BERGEN OP ZOOM;64;Bergen op Zoom;25;West-Brabant;34;West-Brabant;33;West-Noord-Brabant;20;West-Noord-Brabant;34;West-Brabant
Noord-Brabant;41587;19EN;19EN00;Jan Tinbergen College Openbare Scholengemeenschap voor Ath Havo Mavo;Burg Schneiderlaan;2;4706 EZ;ROOSENDAAL;1674;ROOSENDAAL;Openbaar;0165543871;www.jtc-roosendaal.nl;MAVO/HAVO/VWO;Postbus;1675;4700 BR;ROOSENDAAL;65;Roosendaal en Nispen;25;West-Brabant;34;West-Brabant;33;West-Noord-Brabant;20;West-Noord-Brabant;34;West-Brabant
Noord-Brabant;41587;19EN;19EN02;Jan Tinbergen College Openbare Scholengemeenschap voor Ath Havo Mavo;Commandobaan;8;4706 CL;ROOSENDAAL;1674;ROOSENDAAL;Openbaar;0165543871;                                                                                ;MAVO;Postbus;1675;4700 BR;ROOSENDAAL;65;Roosendaal en Nispen;25;West-Brabant;34;West-Brabant;33;West-Noord-Brabant;20;West-Noord-Brabant;34;West-Brabant
Noord-Brabant;41599;25LV;25LV00;Scholengemeenschap De Rooi Pannen;Dr. Ahausstraat;1;5042 EK;TILBURG;0855;TILBURG;Rooms-Katholiek;0135955600;www.derooipannen.nl;VBO/MAVO;Postbus;1458;5004 BL;TILBURG;68;Tilburg;26;Midden-Brabant;35;Midden-Brabant;34;Midden-Noord-Brabant;21;Tilburg en omstreken;35;Midden-Brabant
Noord-Brabant;41599;25LV;25LV19;Scholengemeenschap De Rooi Pannen;Kaakstraat;1;5623 AD;EINDHOVEN;0772;EINDHOVEN;Rooms-Katholiek;0405001100;                                                                                ;VBO;Postbus;1458;5004 BL;TILBURG;70;Eindhoven;28;Zuidoost-Brabant;37;Zuidoost-Brabant;36;Zuidoost-Noord-Brabant;22;Zuidoost-Noord-Brabant;37;Zuidoost-Brabant
Noord-Brabant;41623;16MQ;16MQ00;Koning Willem II College voor Lyc Havo Mavo;Tatraweg;80;5022 DS;TILBURG;0855;TILBURG;Openbaar;0135436631;www.willem2.nl;VBO/MAVO/HAVO/VWO;Tatraweg;80;5022 DS;TILBURG;68;Tilburg;26;Midden-Brabant;35;Midden-Brabant;34;Midden-Noord-Brabant;21;Tilburg en omstreken;35;Midden-Brabant
Noord-Brabant;41623;16MQ;16MQ01;Koning Willem II College voor Lyc Havo Mavo;Schout Backstraat;37;5037 MJ;TILBURG;0855;TILBURG;Openbaar;          ;                                                                                ;MAVO/HAVO/VWO;Tatraweg;80;5022 DS;TILBURG;68;Tilburg;26;Midden-Brabant;35;Midden-Brabant;34;Midden-Noord-Brabant;21;Tilburg en omstreken;35;Midden-Brabant
Noord-Brabant;41623;18XU;18XU00;Beatrix College voor Mavo, Havo, Atheneum;Ketelhavenstraat;3;5045 NG;TILBURG;0855;TILBURG;Openbaar;0135711725;www.beatrixcollege.nl;VBO/MAVO/HAVO/VWO;Ketelhavenstraat;3;5045 NG;TILBURG;68;Tilburg;26;Midden-Brabant;35;Midden-Brabant;34;Midden-Noord-Brabant;21;Tilburg en omstreken;35;Midden-Brabant
Noord-Brabant;41623;18XU;18XU01;Beatrix College voor Mavo, Havo, Atheneum locatie Reeshof College;Warmondstraat;240;5036 BV;TILBURG;0855;TILBURG;Openbaar;          ;                                                                                ;VBO/MAVO;Ketelhavenstraat;3;5045 NG;TILBURG;68;Tilburg;26;Midden-Brabant;35;Midden-Brabant;34;Midden-Noord-Brabant;21;Tilburg en omstreken;35;Midden-Brabant
Noord-Brabant;41840;01XL;01XL00;Strabrechtcollege Scholengemeenschap voor LYC HAVO MAVO;Grote Bos;2;5666 AZ;GELDROP;1771;GELDROP-MIERLO;Algemeen bijzonder;0402867715;www.strabrecht.nl;MAVO/HAVO/VWO;Postbus;1310;5602 BH;EINDHOVEN;70;Eindhoven;28;Zuidoost-Brabant;37;Zuidoost-Brabant;36;Zuidoost-Noord-Brabant;22;Zuidoost-Noord-Brabant;37;Zuidoost-Brabant
Noord-Brabant;41840;20BK;20BK00;Openbaar Stedelijk College Eindhoven voor Atheneum Havo Mavo Vbo Lwoo;Henegouwenlaan;2-2A;5628 WK;EINDHOVEN;0772;EINDHOVEN;Openbaar;0402645367;www.stedelijkcollege.nl;VBO/MAVO/HAVO/VWO;Postbus;1310;5602 BH;EINDHOVEN;70;Eindhoven;28;Zuidoost-Brabant;37;Zuidoost-Brabant;36;Zuidoost-Noord-Brabant;22;Zuidoost-Noord-Brabant;37;Zuidoost-Brabant
Noord-Brabant;41840;20BK;20BK01;Openbaar Stedelijk College Eindhoven voor Atheneum Havo Mavo Vbo Lwoo;Oude Bossche Baan;20;5624 AA;EINDHOVEN;0772;EINDHOVEN;Openbaar;0402645364;www.stedelijkcollege.nl;VBO/MAVO;Postbus;1310;5602 BH;EINDHOVEN;70;Eindhoven;28;Zuidoost-Brabant;37;Zuidoost-Brabant;36;Zuidoost-Noord-Brabant;22;Zuidoost-Noord-Brabant;37;Zuidoost-Brabant
Noord-Brabant;41840;20BK;20BK03;Openbaar Stedelijk College Eindhoven voor Atheneum Havo Mavo Vbo Lwoo;Oirschotsedijk;14-B;5651 GC;EINDHOVEN;0772;EINDHOVEN;Openbaar;0402519437;www.isecampus.nl;HAVO/VWO;Postbus;1310;5602 BH;EINDHOVEN;70;Eindhoven;28;Zuidoost-Brabant;37;Zuidoost-Brabant;36;Zuidoost-Noord-Brabant;22;Zuidoost-Noord-Brabant;37;Zuidoost-Brabant
Noord-Brabant;41882;30BC;30BC00;SiNTLUCAS;Torenallee;75;5617 BB;EINDHOVEN;0772;EINDHOVEN;Overige;0402591391;www.sintlucas.nl;VBO;Postbus;872;5600 AW;EINDHOVEN;70;Eindhoven;28;Zuidoost-Brabant;37;Zuidoost-Brabant;36;Zuidoost-Noord-Brabant;22;Zuidoost-Noord-Brabant;37;Zuidoost-Brabant
Noord-Brabant;42992;02QO;02QO00;Sint Oelbert Gymnasium;Warandelaan;3;4904 PA;OOSTERHOUT NB;0826;OOSTERHOUT;Rooms-Katholiek;0162447474;www.oelbert.nl;VWO;Postbus;212;4900 AE;OOSTERHOUT NB;66;Breda;25;West-Brabant;34;West-Brabant;33;West-Noord-Brabant;20;West-Noord-Brabant;34;West-Brabant
Noord-Brabant;42992;14SZ;14SZ00;Newmancollege Rooms Katholieke Scholengemeenschap voor Vwo Havo Mavo;Verviersstraat;4;4826 HT;BREDA;0758;BREDA;Rooms-Katholiek;0765810450;www.newmancollege.nl;MAVO/HAVO/VWO;Verviersstraat;4;4826 HT;BREDA;66;Breda;25;West-Brabant;34;West-Brabant;33;West-Noord-Brabant;20;West-Noord-Brabant;34;West-Brabant
Noord-Brabant;42992;16QN;16QN00;Rooms Katholiek Gymnasium Juvenaat Heilig Hart;Pater Dehonlaan;63;4615 DC;BERGEN OP ZOOM;0748;BERGEN OP ZOOM;Rooms-Katholiek;0164243650;www.juvenaat.nl;VWO;Postbus;752;4600 AT;BERGEN OP ZOOM;64;Bergen op Zoom;25;West-Brabant;34;West-Brabant;33;West-Noord-Brabant;20;West-Noord-Brabant;34;West-Brabant
Noord-Brabant;42992;16RF;16RF00;Onze Lieve Vrouwelyceum - Breda;Paul Windhausenweg;11;4818 TA;BREDA;0758;BREDA;Rooms-Katholiek;0765224707;www.olvbreda.nl;HAVO/VWO;Paul Windhausenweg;11;4818 TA;BREDA;66;Breda;25;West-Brabant;34;West-Brabant;33;West-Noord-Brabant;20;West-Noord-Brabant;34;West-Brabant
Noord-Brabant;42992;25GC;25GC00;Scholengemeenschap Breda voor Katholiek Lyceum Havo Mavo Vbo Lwoo;Emerweg;29;4814 NA;BREDA;0758;BREDA;Rooms-Katholiek;0765601370;www.sgbreda.nl;VBO/MAVO/HAVO/VWO;Postbus;2220;4800 CE;BREDA;66;Breda;25;West-Brabant;34;West-Brabant;33;West-Noord-Brabant;20;West-Noord-Brabant;34;West-Brabant
Noord-Brabant;42992;25GC;25GC01;Scholengemeenschap Breda voor Katholiek Lyceum Havo Mavo Vbo Lwoo;van Riebeecklaan;2;4818 EB;BREDA;0758;BREDA;Rooms-Katholiek;0765219352;                                                                                ;VBO/MAVO;van Riebeecklaan;2;4818 EB;BREDA;66;Breda;25;West-Brabant;34;West-Brabant;33;West-Noord-Brabant;20;West-Noord-Brabant;34;West-Brabant
Noord-Brabant;42992;25GC;25GC02;Scholengemeenschap Breda voor Katholiek Lyceum Havo Mavo Vbo Lwoo;Mendelssohnlaan;1;4837 CV;BREDA;0758;BREDA;Rooms-Katholiek;0765601350;                                                                                ;HAVO/VWO;Postbus;4806;4803 EV;BREDA;66;Breda;25;West-Brabant;34;West-Brabant;33;West-Noord-Brabant;20;West-Noord-Brabant;34;West-Brabant
Noord-Brabant;42992;25GC;25GC03;Scholengemeenschap Breda voor Katholiek Lyceum Havo Mavo Vbo Lwoo;Akkermolenweg;2-D;4881 BL;ZUNDERT;0879;ZUNDERT;Rooms-Katholiek;0765995050;                                                                                ;VBO/MAVO/HAVO/VWO;Akkermolenweg;2-D;4881 BL;ZUNDERT;66;Breda;25;West-Brabant;34;West-Brabant;33;West-Noord-Brabant;20;West-Noord-Brabant;34;West-Brabant
Noord-Brabant;42992;25GC;25GC05;Scholengemeenschap Breda voor Katholiek Lyceum Havo Mavo Vbo Lwoo;Heuvelstraat;52-A;4813 GB;BREDA;0758;BREDA;Rooms-Katholiek;0765219865;                                                                                ;VBO/MAVO;Heuvelstraat;52-A;4813 GB;BREDA;66;Breda;25;West-Brabant;34;West-Brabant;33;West-Noord-Brabant;20;West-Noord-Brabant;34;West-Brabant
Noord-Brabant;42992;25GC;25GC08;Scholengemeenschap Breda voor Katholiek Lyceum Havo Mavo Vbo Lwoo;Sportlaan;1;5111 BX;BAARLE-NASSAU;0744;BAARLE-NASSAU;Rooms-Katholiek;0135079495;                                                                                ;VBO/MAVO;Sportlaan;1;5111 BX;BAARLE-NASSAU;68;Tilburg;26;Midden-Brabant;34;West-Brabant;34;Midden-Noord-Brabant;21;Tilburg en omstreken;34;West-Brabant
Noord-Brabant;42992;25GC;25GC09;Scholengemeenschap Breda voor Katholiek Lyceum Havo Mavo Vbo Lwoo;Nieuwe Inslag;46;4817 GX;BREDA;0758;BREDA;Rooms-Katholiek;0765612952;www.christoffelbreda.nl;VBO/MAVO;Nieuwe Inslag;46;4817 GX;BREDA;66;Breda;25;West-Brabant;34;West-Brabant;33;West-Noord-Brabant;20;West-Noord-Brabant;34;West-Brabant
Noord-Brabant;42992;25GC;25GC10;Scholengemeenschap Breda voor Katholiek Lyceum Havo Mavo Vbo Lwoo;Emerweg;31;4814 NA;BREDA;0758;BREDA;Rooms-Katholiek;0765431888;www.michaelcollege.nl;VBO/MAVO/HAVO/VWO;Emerweg;31;4814 NA;BREDA;66;Breda;25;West-Brabant;34;West-Brabant;33;West-Noord-Brabant;20;West-Noord-Brabant;34;West-Brabant
Noord-Brabant;42992;25GC;25GC11;Scholengemeenschap Breda voor Katholiek Lyceum Havo Mavo Vbo Lwoo;Emerweg;27;4814 NA;BREDA;0758;BREDA;Rooms-Katholiek;0765729864;www.orionlyceum.nl;HAVO/VWO;Postbus;3219;4800 DE;BREDA;66;Breda;25;West-Brabant;34;West-Brabant;33;West-Noord-Brabant;20;West-Noord-Brabant;34;West-Brabant
Noord-Brabant;43239;02GF;02GF00;Mgr Frencken College voor Atheneum en Havo;Slotlaan;40;4902 AE;OOSTERHOUT NB;0826;OOSTERHOUT;Rooms-Katholiek;0162426355;www.frenckencollege.nl;HAVO/VWO;Postbus;506;4900 AM;OOSTERHOUT NB;66;Breda;25;West-Brabant;34;West-Brabant;33;West-Noord-Brabant;20;West-Noord-Brabant;34;West-Brabant
Noord-Brabant;58722;05AX;05AX00;Scholengemeenschap De Overlaat Mavo Vbo Lwoo;Eikendonklaan;3;5143 NG;WAALWIJK;0867;WAALWIJK;Samenwerking PC, RK, Alg. Bijz;0416336931;www.sgdeoverlaat.nl;VBO/MAVO;Postbus;259;5140 AG;WAALWIJK;67;Waalwijk;26;Midden-Brabant;35;Midden-Brabant;34;Midden-Noord-Brabant;12;Noord-Noord-Brabant;35;Midden-Brabant
Noord-Brabant;59282;00YH;00YH01;Protestants Christelijke Scholengemeenschap Oude Hoven voor Lyceum Havo Mavo Vbo;Munnikenland;27;4254 EA;SLEEUWIJK;1959;ALTENA;Protestants-Christelijk;0183304100;www.cvo-av.nl;VBO;Postbus;667;4200 AR;GORINCHEM;52;Gorinchem;25;West-Brabant;34;West-Brabant;34;Midden-Noord-Brabant;18;Dordrecht-Gorinchem;34;West-Brabant
Noord-Brabant;70344;02QP;02QP00;St Willibrord Gymnasium;Beukenstraat;80;5753 GD;DEURNE;0762;DEURNE;Rooms-Katholiek;0493314802;www.willibrordgymnasium.nl;VWO;Postbus;247;5750 AE;DEURNE;74;Helmond;28;Zuidoost-Brabant;37;Zuidoost-Brabant;36;Zuidoost-Noord-Brabant;22;Zuidoost-Noord-Brabant;37;Zuidoost-Brabant
Noord-Brabant;73114;12PR;12PR00;Praktijkcollege Tilburg;Brittendreef;9;5012 AE;TILBURG;0855;TILBURG;Rooms-Katholiek;0134632296;www.praktijkcollegetilburg.nl;PRO;Brittendreef;9;5012 AE;TILBURG;68;Tilburg;26;Midden-Brabant;35;Midden-Brabant;34;Midden-Noord-Brabant;21;Tilburg en omstreken;35;Midden-Brabant
Noord-Brabant;74050;01GV;01GV00;Mavoschool Sancta Maria;Aartshertogenlaan;108;5212 CM;'S-HERTOGENBOSCH;0796;S HERTOGENBOSCH;Rooms-Katholiek;0736811712;www.desancta.nl;MAVO;Aartshertogenlaan;108;5212 CM;'S-HERTOGENBOSCH;69;'s-Hertogenbosch;27;Noordoost-Brabant;36;Noordoost-Brabant;35;Noordoost-Noord-Brabant;12;Noord-Noord-Brabant;36;Noord-Oost-Brabant
Noord-Brabant;75311;06XL;06XL00;Markland College Oudenbosch Katholieke SGM voor Gymn Ath Havo Mavo Vmbo Pro;Pagnevaartweg;5;4731 AA;OUDENBOSCH;1655;HALDERBERGE;Rooms-Katholiek;0165390390;www.markland.nl;VBO/MAVO/HAVO/VWO;Postbus;131;4730 AC;OUDENBOSCH;65;Roosendaal en Nispen;25;West-Brabant;34;West-Brabant;33;West-Noord-Brabant;20;West-Noord-Brabant;34;West-Brabant
